rg_id,rg_title,imdb_id,primary_type
3f68cf91-b4f0-39ef-8318-93dc064a53ba,Superfly,tt0069332,Album
e80ce7fa-40bd-3b4f-82b4-a83e9db6cb24,Thunderball,tt0059800,Album
3f16b629-2403-3ef5-ba75-77bce3bbd2ce,Kundun,tt0119485,Album
9c40a0ec-3b35-3938-859b-52c0e8b41176,Beaches: Original Soundtrack Recording,tt0094715,Album
977c1a09-6a07-3b10-9f43-fa4ba68e4eec,Toy Story 2,tt0120363,Album
70bb378e-d811-30c6-9dd3-dce86be5eeb0,Legends of the Fall,tt0110322,Album
d7ac9840-d9d9-328d-8b24-62b74a0af0d2,The Peacemaker,tt0119874,Album
8bdf5b94-4d4e-361d-85e3-15cfad0c0ee0,The Great Rock ’n’ Roll Swindle,tt0080813,Album
cc7dc29a-9719-31fc-8cc4-b6655e8dc6ca,Music From The Motion Picture Beautiful Thing,tt0115640,Album
74ece1ac-9b14-34d8-a974-3f12f316f6ec,Pearl Harbor: Music From the Motion Picture,tt0213149,Album
2c954bd1-21ee-346e-96f9-0eeaf691f5f6,NOIR ORIGINAL SOUNDTRACK I,tt0294154,Album
e09dc302-bd9f-314b-ab6d-6257a6f4e8c1,Ocean’s Eleven: Music From the Motion Picture,tt0240772,Album
0d85f4be-9264-3906-8a8e-0bd659f46925,Drowning Mona,tt0186045,Album
3b37e4f9-e2dd-3de0-b5a0-22b1937f6c24,K‐PAX: Original Motion Picture Soundtrack,tt0272152,Album
81958768-f920-3cc5-9226-4654ca765788,Sneakers: Original Motion Picture Soundtrack Album,tt0105435,Album
aa46c64e-a071-3988-9ff0-2529be6d479a,Miss Congeniality,tt0212346,Album
787bf3f9-354b-3cbb-9757-0dccc30b0297,Atlantis,tt0101376,Album
2cb76d87-20a4-38b1-ade5-f0e14bc8ffb6,Lara Croft: Tomb Raider (Music From the Motion Picture),tt0146316,Album
ba641057-3f0f-3c04-9069-cc9baa26d1ed,Disturbing Behavior,tt0134619,Album
080c9c88-f2c2-3980-becf-6623cb6971ed,Rob Roy,tt0114287,Album
0d3ce664-e36b-3972-990e-7da237b69296,The Jackal,tt0119395,Album
b4d5694a-f832-36bf-9597-3779f113f5fc,Midnight Express: Music From the Original Motion Picture Soundtrack,tt0077928,Album
8c20e5ba-1418-393e-a946-b6525fa3a94a,Parade,tt0092133,Album
2633ecf8-bcde-3f4d-b4dc-1aee16652b33,Seven Brides for Seven Brothers (1954 film cast),tt0047472,Album
f56b7096-0878-31b4-928e-a8fa2b92a253,Earth Girls Are Easy,tt0097257,Album
fdbb9046-11e1-3fe6-9a9b-e0efb8fe8beb,Clerks: Music From the Motion Picture,tt0109445,Album
456b651f-0220-3e67-af2d-d22b24bbe1cd,Nutty Professor II: The Klumps Soundtrack,tt0144528,Album
41af698a-e969-30d9-96c3-6b226e19153c,Godzilla: The Album,tt0120685,Album
7d28e05b-daa0-3382-8867-2728be58e122,Six Feet Under: Music From the HBO Original Series,tt0248654,Album
6319a3e5-f2ed-3c33-bee5-f69042338923,Aashiqui,tt0149573,Album
7c28a31d-996d-3881-9f35-9e4ec0ccc233,Mighty Morphin Power Rangers: The Movie (Original Soundtrack Album),tt0113820,Album
e60cf7f6-b55f-3f43-8aa7-df75a6ab8ec0,Long Walk Home: Music From the Rabbit‐Proof Fence,tt0252444,Album
45886f82-edc4-3e68-a9c1-dff11b5f2274,One Fine Day: Music From the Motion Picture,tt0117247,Album
e3e070bb-8111-3eba-b22e-0f955eb3436e,Babylon 5: In the Beginning,tt0120711,Album
da830b54-25a1-37dc-b845-b5d2d9c7caae,Bride of Chucky,tt0144120,Album
3870eb3e-3447-384e-8d8a-aeddab4ef00b,"Merry Christmas, Mr. Lawrence/Furyo",tt0085933,Album
f61e698b-bd37-368b-a328-23876c1df490,Kingpin: Original Motion Picture Soundtrack,tt0116778,Album
2c0ca7ac-7ee4-370b-9cfd-177f8286603a,Pokémon 2000: The Power of One: Music From and Inspired by the Motion Picture,tt0257001,Album
2a5b01a3-5e9d-3d22-b517-31e59b667ca6,Party Girl,tt0114095,Album
92406d4b-f4d8-3ba8-9f39-b6fab3d744fe,The Sopranos: Music From the HBO Original Series,tt0141842,Album
2a204e9d-46ff-3cca-ab36-a3d1170d7558,Love Is the Devil,tt0119577,Album
ceb1ef4e-9a57-3e44-9bd5-4c7391fcf99d,Legend,tt0089469,Album
6459f1f7-a137-3e13-b192-50f42d834756,The Next Best Thing: Music From the Motion Picture,tt0156841,Album
cf37ad9d-c74a-3a90-a626-c8738889e6d0,Terminator 2: Judgment Day: Original Motion Picture Soundtrack,tt0103064,Album
4b73e3df-85d0-3314-8c9b-0df58b52a0be,Jackie Brown: Music from the Miramax Motion Picture,tt0119396,Album
45f2bfed-40fa-372e-b0f0-452d01dd2673,The Last Unicorn,tt0084237,Album
d18ba013-a05f-3411-ae20-24de6a9400fb,Captain Corelli’s Mandolin,tt0238112,Album
7061c57d-baa1-3e3f-bd95-e1e4c9a8d829,Babylon 5: The Ragged Edge,tt0517713,Album
dfbd3cc2-6ca6-3a6d-bbd5-1353c24d37a5,Blade: Music From and Inspired by the Motion Picture,tt0120611,Album
957c8194-4156-3421-8859-150ff245e1a1,The Abyss: Original Motion Picture Soundtrack,tt0096754,Album
ba9b1165-95a9-376c-8e02-654f2a985997,The Brothers McMullen,tt0112585,Album
c2251d5e-eb5d-355d-9080-31ce1e1e3ce8,Once Upon a Time in America,tt0087843,Album
42e012ce-1455-33bc-9599-2a049103113e,Meet Joe Black: Original Motion Picture Soundtrack,tt0119643,Album
2c929f6e-6af0-3c33-bf97-2dda61583ec2,Final Fantasy: The Spirits Within: Original Motion Picture Soundtrack,tt0173840,Album
0f7d882c-b3b8-366b-a2f6-b161840fbd3e,Smuggler's Run,tt0286130,Album
bf1f06e9-0042-3240-b533-b6eb02f49a56,Small Soldiers: Music From the Motion Picture,tt0122718,Album
50b41d59-6766-35da-b203-ffb89e661340,Long Journey Home,tt0138970,Album
ae839c1a-0482-301c-87c2-8fc299c5383f,Kuch Kuch Hota Hai,tt0172684,Album
0f0db13d-2a02-34af-985a-857b247b207f,Before the Rain,tt0110882,Album
c6f11cbd-8deb-39f1-b36b-6660c02aee89,Underground,tt0114787,Album
96fe43f8-40cb-3836-a101-b9fa2134338e,Arizona Dream,tt0106307,Album
f0b8d840-994c-36e3-b7ac-0b244b61b2f2,Tous les matins du monde,tt0103110,Album
cf29247d-676e-34bf-96c1-053a34ee14af,Dead Man,tt0112817,Album
fc023a2d-7ddb-3911-9ee8-a819a5fae4f1,Roja,tt0105271,Album
104e176c-d2ee-396b-9f21-2f602fc17a3b,The Cook the Thief His Wife & Her Lover,tt0097108,Album
e5e08984-b8f0-3eb5-aaad-b70f928bff94,Men in Black II,tt0120912,Album
41f3db4b-c4d2-32a6-9e11-aee413fe99eb,Set It Off,tt0117603,Album
8db45a83-3845-343f-b0bc-942f30d0012b,Hamlet,tt0099726,Album
5b0df459-894c-3ff8-893e-c196cea1e812,Lexx: The Series,tt0115243,Album
e561fff1-dbf3-320c-82a9-c8cbc213c44c,BASEketball: The Original Motion Picture Soundtrack,tt0131857,Album
c74f911e-4083-32f5-9e37-2d56ca729929,The Fabulous Baker Boys: Original Motion Picture Soundtrack,tt0097322,Album
9f6977d0-a45f-3826-bf13-665987bc65b8,Steal the Sky,tt0096169,Album
44fb3211-63af-39dd-9075-a6daf063c8ff,The Last Time I Committed Suicide,tt0119502,Album
f393097a-b567-3253-9bdf-df353ee3e9e1,Blade Runner,tt0083658,Album
9c7233a3-5618-35f4-a129-89609cb71806,Total Recall,tt0100802,Album
ed3a2040-c391-3d82-8c07-620e5b78e5ee,Out of Africa,tt0089755,Album
ce0bc54e-1bba-3b72-b423-35a204398b86,Driven: Motion Picture Soundtrack,tt0132245,Album
ed819a29-c026-3970-9ccf-230e459355bc,A Bronx Tale,tt0106489,Album
df25b00c-6c65-385f-b69b-af3f6e2af812,Halo: Original Soundtrack,tt0309654,Album
fdc97994-2c70-3f50-9b0b-33e27576766e,Seven Years in Tibet,tt0120102,Album
ae8650ae-3410-31db-8bd9-e80b892850d3,Charlie’s Angels: Music From the Motion Picture,tt0160127,Album
9042e6f3-ca36-30d8-856d-7621ca927a7a,Big Night,tt0115678,Album
27467bd5-04c3-37f1-8632-91c912b8b019,Babylon 5: Endgame,tt0517647,Album
7cf5008e-4a43-3c1b-a7c1-2b375f45a37f,Spy Game,tt0266987,Album
b43a3f93-49ae-3076-b9c1-70a38df66594,Le Peuple migrateur,tt0301727,Album
824c17e5-aea3-3341-a5e5-bab05fd5b072,The World of Jeeves and Wooster,tt0098833,Album
5f2eaaca-e3c9-393e-bc31-83b7d60250d7,Lilo & Stitch,tt0275847,Album
0f5d6d61-d404-3e21-8204-71b6d155d583,Shrek: Original Motion Picture Score,tt0126029,Album
4f77b1cd-2cb9-3b89-b277-c04ed9f0a387,Idle Hands: Music From the Motion Picture,tt0138510,Album
e95d1ab2-aa19-3cc9-b467-2105be62981a,Great Expectations: The Album,tt0119223,Album
3a6496ee-c73c-33fd-a22b-a4ba26014333,A Walk to Remember: Music From the Motion Picture,tt0281358,Album
bdb68ade-9d8d-31df-9bc5-f175e1ff8ef6,The Crow: Salvation,tt0132910,Album
07d4d4c5-11df-35f8-93cc-72d28fd63933,Clueless: Original Motion Picture Soundtrack,tt0112697,Album
aeb11ab8-b795-337e-862a-ebea0d564565,He Got Game,tt0124718,Album
18a76156-f9c4-3859-be25-2a187aa4d963,The Elder Scrolls III: Morrowind,tt0314015,Album
ed4935b1-3541-30f4-9964-c205aae9ede6,2GE+HER,tt0221789,Album
fffa863e-7c39-3b1a-9aff-fa812b66b305,Quadrophenia: Music From the Soundtrack of the Who Film,tt0079766,Album
c1d20585-f3c0-3074-b37a-16dc6fe6d80f,Metropolis: Original Motion Picture Soundtrack,tt0017136,Album
e0a3cb81-92ed-3890-be2b-9921ea7cb5a3,The Mummy: Original Motion Picture Soundtrack,tt0120616,Album
401f58a0-346b-3967-bb76-600b1df48a06,Storytelling,tt0250081,Album
d41ebfdf-fbf7-3c1f-be85-dc36c7402890,Sobreviviré,tt0217811,Album
0207ab9d-fe11-3884-8bd2-2aed7731efc9,Les Stances à Sophie,tt0207755,Album
9e25d218-f4a3-3e6f-8719-f15c4d1224f5,Rok ďábla,tt0282917,Album
fac46196-b8b6-328e-a17e-d0e2a523c6b9,Anima Mundi (Original Soundtrack Recording),tt0101349,Album
f2302792-9159-3684-b923-709e578c74ba,Scream 2: Music From the Dimension Motion Picture,tt0120082,Album
9a5221c6-3c1f-316b-a3f8-7c8a58461c8c,Playing by Heart,tt0145734,Album
a65c3e78-0a77-348a-a2e0-7b4f3d7ff612,Showgirls,tt0114436,Album
1ae324d2-b307-351b-a522-e73b4473d148,Slam: The Soundtrack,tt0139615,Album
0c75fd56-7cb1-3b6c-a6f3-5e4b2f204af5,Like Mike: Music From the Motion Picture,tt0308506,Album
456d7e4e-f406-327b-899b-cd9358015466,Nuovo Cinema Paradiso,tt0095765,Album
cea8baea-35a3-3089-9e5f-457576f12cc9,Star Trek: Deep Space Nine: The Emissary,tt0108214,Album
baf438d5-47ce-399c-9389-40a5d5f14632,Dune: Original Soundtrack Recording,tt0087182,Album
25bccafe-7fb4-3061-af53-8efc3e5e85fb,You've Got Mail,tt0128853,Album
a4d8f052-941a-30c4-b9e8-b9d1e401226f,Pocahontas: An Original Walt Disney Records Soundtrack,tt0114148,Album
4e76493e-4ebb-3130-afc0-7e4d3aa9e343,Exorcist II: The Heretic,tt0076009,Album
6d7d5e18-d160-3739-a19f-19409e2da93b,"The Godfather, Part II",tt0071562,Album
60f5f805-cedb-38fb-adc7-02fbca8d4cb0,French Kiss,tt0113117,Album
ce5d0867-1fcd-37e7-adb8-6fe67ceef48b,Gulliver's Travels,tt0115195,Album
04c8cc51-42c6-360c-85b4-54ae8b7fc689,101 Dalmatians,tt0115433,Album
d5bec87f-aba9-3d63-833b-2ad57852d1e9,Far and Away,tt0104231,Album
7348bda2-571f-393f-acb7-c06ebaf740ee,Basquiat,tt0115632,Album
a03e32a3-047c-3091-be12-53b39a742376,Un homme et une femme : vingt ans déjà,tt0092130,Album
24b2a7b9-3025-370e-b8ec-a06a150477d8,Super Troopers,tt0247745,Album
e2b31b78-9282-308f-b388-350b48387246,Even Cowgirls Get the Blues,tt0106834,Album
4f7fe74d-049c-30cb-a548-8e9c7e45bbc2,FernGully: The Last Rainforest,tt0104254,Album
d9bec282-9ff1-3481-ab81-8a777fce0bf2,Soldier,tt0211634,Album
d0f3faad-3dfb-3e27-a26f-0d76d6a8e64a,Messiah,tt0370957,Album
43ad8dd6-6a6d-374f-a522-481cb4f91021,Sleepless in Seattle: Original Motion Picture Soundtrack,tt0108160,Album
3227ca7e-c67d-3584-aaf2-3e63a0336731,Backdraft: Music From the Original Motion Picture Soundtrack,tt0101393,Album
6f60a80c-3ff1-3e90-8d13-fa1368d06d66,Babylon 5: Into the Fire,tt0517661,Album
aa43eb20-c9b0-36d4-b993-54d4b228d495,Dr. Dolittle 2,tt0240462,Album
e1c8b036-ce19-3a40-beb4-b6a3bf9233cc,Edge of Darkness,tt0090424,Album
bca06342-391c-3644-99be-f8dbdd05669a,Babylon 5: Falling Toward Apotheosis,tt0517651,Album
34e40020-0fdc-3d11-9978-31c5a0f25b22,L’Apocalypse des animaux,tt0068218,Album
a0e41f4e-c5a1-3b98-9efb-425e442c3677,"Babylon 5: And the Rock Cried Out, No Hiding Place",tt0517628,Album
4c5f022d-2aa7-399f-88bc-db8513ba32c3,28 Days Later: The Soundtrack Album,tt0289043,Album
d17dd0a4-5c53-3233-8665-4dc6f8896be0,GoldenEye,tt0113189,Album
525c58ba-0812-3471-9dae-bf68fe0ad908,Eternity and a Day,tt0156794,Album
e4d3f00c-44ad-3c56-924f-931e4bad4773,Tenchi the Movie: Tenchi Muyo in Love Soundtrack,tt0117876,Album
7bad9a46-9b84-333b-8d1c-e7f964d1c362,Gone in 60 Seconds,tt0187078,Album
6b0075fd-8d99-3ee4-8e40-9facc827699b,The Power of One,tt0105159,Album
83f69e18-a128-367b-bbd3-a18fd06dec34,Out of Sight,tt0120780,Album
b257cc61-9e32-3503-b8ec-f2809dc7d441,Valley Girl: More Music From the Soundtrack,tt0086525,Album
db15eb68-c86a-3733-be09-1d29f2cdeb46,Brain Candy,tt0116768,Album
d6b64062-0001-366b-b281-49f53e5de04d,Half-Life,tt0239023,Album
cfd356d3-a158-3b8d-a33c-01ac0e9832c9,Gattaca: Original Motion Picture Soundtrack,tt0119177,Album
22a71737-5fda-3def-b1ed-48dde1abd2a9,The Hunger: Original Motion Picture Soundtrack,tt0085701,Album
d7e3b7d4-0c47-3ded-8b4c-932cdf6f0a72,Under Suspicion,tt0164212,Album
e459a0fe-4247-3496-9420-640c09679b80,Trouble Every Day,tt0204700,Album
a62af02a-ebcc-317e-8129-4ee5c17c2c0f,The Great Muppet Caper,tt0082474,Album
3c087369-e6ac-3fc3-aea6-197a17ce44ce,Night on Earth,tt0102536,Album
eb51f81a-8c48-3a54-b46a-4d3b55a303a6,Beverly Hills Ninja,tt0118708,Album
d37d9bdf-7c2c-3962-a9da-96838fc962d1,Ghost World,tt0162346,Album
52b3a1ab-b070-3147-b36f-015d13b0179b,Wing Commander: Prophecy,tt0120519,Album
161cfc56-0ba4-36a1-9dbe-011a558e8031,"Good Morning, Vietnam: The Original Motion Picture Soundtrack",tt0093105,Album
54ae10db-312f-39f6-a75f-b16349a24e68,The Nutty Professor Soundtrack,tt0117218,Album
9a70443d-4fce-3fa4-8c12-392f21dc9bec,Spider‐Man: Original Motion Picture Score,tt0145487,Album
f84cbf81-c050-3ef1-a628-1a27f865449b,Minority Report: Original Motion Picture Score,tt0181689,Album
c2530868-4dcd-3792-a68d-306a3f6741bf,Anna and the King,tt0166485,Album
4fc8cb2f-cf67-3253-bac7-5419793cd342,Dil Se..,tt0164538,Album
711ad2dd-c1e8-39b9-9c41-c63f36a88e7b,Daredevil: The Album,tt0287978,Album
3c8458e9-6cc3-3a52-b862-839f4d06507f,Wag the Dog,tt0120885,Album
c1569651-ec1c-332e-84bb-f1ecfd1dfcb3,The Decline of Western Civilization,tt0082252,Album
ad425dbe-2f97-310f-b4f4-81beb3c9a01b,"Bye Bye, Love",tt0112606,Album
cfc77fb0-04cc-3438-853b-6d222680b3b2,Music From Vanilla Sky,tt0259711,Album
8f752567-14ed-322b-874c-3cd98e2a2e86,Out Cold: Music From the Motion Picture,tt0253798,Album
b9746246-7434-3bd5-98da-f4c5d82983d7,Addicted to Love,tt0118556,Album
c455d389-9624-311b-a596-d7195f4036a7,Blaze of Glory,tt0100994,Album
912f37ea-22e4-3690-95c3-9337824fd417,The Secret Garden,tt0108071,Album
9e8dfe5e-f2b7-390e-8e7a-86481a414d6d,Antarctica: Music From Koreyoshi Karahara’s Film,tt0085991,Album
aaef6831-4f85-388b-911d-49aa4fb57d1b,Legally Blonde,tt0250494,Album
4251224f-8148-3063-bdff-1876fbee8e36,Wild Man Blues,tt0141986,Album
ceb41697-7535-333b-890a-87e64e183bcd,Songs and Music From the Motion Picture She’s the One,tt0117628,Album
bb7853b3-6460-3096-99a1-52929ba78ce7,Yara,tt0180320,Album
364287da-cd39-3930-8bec-39a3ffec2afc,Rumble in the Jungle,tt0118147,Single
660d503a-c694-3ec5-9fbc-689b4d1b0ce7,Rhyme & Reason: Original Motion Picture Soundtrack,tt0120014,Album
35f6694a-d500-3fe5-b63d-27a48bd1d077,Barry Lyndon,tt0072684,Album
0d662fe2-be00-3fdd-b923-af2216906a0d,Love Jones: The Music,tt0119572,Album
9769f25b-312e-3204-874d-e99751ef00a7,Empire Records: The Soundtrack,tt0112950,Album
d5cd5448-0970-3932-8597-39a56ba76105,Great Expectations: The Score,tt0119223,Album
b8c42905-07e7-3970-9abd-1d91ce4af94c,Fiddler on the Roof,tt0067093,Album
c4105271-569a-3b02-8144-7cc7e1872323,A Night at the Roxbury,tt0120770,Album
a7fa9bff-9a8d-37c4-9797-b9912cb577e8,Boogie Nights,tt0118749,Album
603bdc5b-44ad-3535-b407-9b1d8b209a4d,Dark City: Music From and Inspired by the Motion Picture,tt0118929,Album
367c2870-834f-3c82-ae2f-52f3a2d65a91,"Ah! My Goddess Original Soundtrack, Volume 2 (Super)",tt0107731,Album
145ac56d-9cd7-3257-b162-8f1da24b030c,Stand by Me: Original Motion Picture Soundtrack,tt0092005,Album
3e67d5ef-7d48-334c-9cf1-e3a7836c5d92,Music from the Motion Picture Whale Music,tt0111687,Album
74778d1c-f761-3074-904f-a6f586a632e9,Cruel Intentions: Music From the Original Motion Picture Soundtrack,tt0139134,Album
f490da03-8c8d-3ab9-ad8a-c8e95789e061,Last Exit to Brooklyn,tt0097714,Album
f440ab69-e05e-3aa3-8053-5747f1ad359d,187,tt0118531,Album
721d8f4c-6032-335c-9977-cb1f5c31eddb,Atlantis: The Lost Empire,tt0230011,Album
70bd9521-c3ea-38c9-9d67-a6a6100bfa48,Flash Gordon,tt0080745,Album
4d1c6584-4182-3af7-be3a-12f847e2e8c0,Forces of Nature [Music From the Original Motion Picture Soundtrack],tt0141098,Album
db5b94f6-5532-3414-8d3c-8f4f6a226dac,The Boxer,tt0118760,Album
470bded3-9f20-3dc1-a45b-89284700e9d4,Ulysses' Gaze,tt0114863,Album
809f06f1-63b2-3121-9558-885b9a8ef96b,Le Mangeur de lune,tt0110457,Album
ff0f69de-8792-35c4-984a-89a54e822707,Gupt,tt0119239,Album
2d6a0025-511e-39d3-9677-9761393ebe59,Rumble Fish,tt0086216,Album
43be9fb9-3b23-3b31-9c00-8bfea7357c80,Music From and Inspired by We Were Soldiers,tt0277434,Album
ae512c27-23a4-3f4f-a0d3-f1de08eb5ef1,Twister: Music From the Motion Picture Soundtrack,tt0117998,Album
dec13159-ea5a-3049-b8d0-537737349f4b,SaGa Frontier Original Soundtrack,tt0207072,Album
d096d976-2ef0-398b-aa1e-b55a41556d39,Tank Girl,tt0114614,Album
986f4247-d357-3b7e-b63a-f54b45b4e7b0,The Ghost and the Darkness,tt0116409,Album
de706679-784e-3156-92cd-d1b8c3da420f,The Misadventures of Saint Etienne,tt0120754,Album
b2125db6-c8a7-3d81-9898-b6f262b3dda0,First Knight,tt0113071,Album
260165dc-01fe-3d30-883c-6a5722c5b67b,Stargate SG-1,tt0118480,Album
ba08eafe-15f2-3328-bbf6-bcea2f454830,The Usual Suspects,tt0114814,Album
f5248348-04be-31cf-8892-c3b6df810a88,Big Bad Love,tt0260746,Album
c48238db-8fb9-39e0-8c66-946f3a5ea1e3,Süleyman the Magnificent,tt3773060,Album
3388313b-87e9-3f3c-875b-0c892633fe90,The Truman Show: Music From the Motion Picture,tt0120382,Album
d9be94aa-cae6-36ef-8c0c-9cded488512a,Medicine Man,tt0104839,Album
29d04e4a-adf7-337c-aa54-04031d4ce62d,Book of Shadows: Blair Witch 2,tt0229260,Album
cbab728b-2b75-3ca8-98da-ba2453493ccc,Mary Shelley’s Frankenstein,tt0109836,Album
b68401c1-11c6-34b0-b0ba-8af14e2f347a,Kafka: Soundtrack From the Motion Picture,tt0102181,Album
c10addec-d0d2-39f2-86a8-a94bd5c08080,The Straight Story (Music From the Motion Picture Soundtrack),tt0166896,Album
3449eecd-3845-3e7f-a5d6-8aea513963b5,Josie and the Pussycats: Music from the Motion Picture,tt0236348,Album
9003bdb0-b133-3496-8467-4bade88ab54f,Lost Souls,tt0160484,Album
84613f49-2be3-3d31-aa81-c6ccc4547dd1,Monty Python’s Life of Brian,tt0079470,Album
49abab2f-59e3-3732-a97c-dcb7d7008ae3,Batman: Original Motion Picture Score,tt0096895,Album
61c10901-ef96-3f9e-b17f-8a139a632975,Crocodile Dundee in Los Angeles,tt0231402,Album
a66e1057-6fc4-3680-88ab-91fd055521f4,The Faculty: Music from the Dimension Motion Picture,tt0133751,Album
c7b10f55-e03b-3f3c-b556-5940c2ec8cc3,The Horse Whisperer,tt0119314,Album
f4756b50-e940-35e9-bc2a-f80cfbc0e8c6,"The Wedding Singer, Volume 2: More Music from the Motion Picture",tt0120888,Album
2190050c-6119-364c-b191-b249ddf46c52,Reach the Rock,tt0119986,Album
db1a590b-73f9-31cf-a3e2-26919432a9fd,Teenage Mutant Ninja Turtles II: The Secret of the Ooze: The Original Motion Picture Soundtrack,tt0103060,Album
ca081e58-8923-3fcc-b23f-82e5b01167e0,INITIAL D THE MOVIE ORIGINAL SOUND TRACKS,tt0388130,Album
08ebba0f-857a-3d16-a8bd-bb7f2d5bbe05,The Story of Us,tt0160916,Album
0cc92319-8937-394f-82f7-576c705992e7,Beavis and Butt‐Head Do America: Original Score Album From the Motion Picture,tt0115641,Album
605346ac-a5d2-3de0-862d-d3230c682d1a,The Blues Brothers,tt0080455,Album
01564bc7-1930-345f-bbcf-80919c0ddb7d,Hannibal: Original Motion Picture Soundtrack,tt0212985,Album
71188e04-90b4-35ff-81c0-06316efdc749,The Harder They Come,tt0070155,Album
d7058aba-3c37-3feb-8c61-fcdb1fbdc6df,Scarface: Music From the Original Motion Picture Soundtrack,tt0086250,Album
906a0c4a-73ee-3f2f-93ec-86615549b415,Na Tum Jano Na Hum,tt0248216,Album
751ebc32-1304-3c07-8b98-4acd1e72d3b0,The Scorpion King: Original Motion Picture Score,tt0277296,Album
27f9efb9-37d7-34c9-a502-33f056d01886,Harry Potter and the Chamber of Secrets,tt0295297,Album
5bd5ed82-f5f6-3443-acde-d2465dcd8aa2,The Scorpion King: Music From and Inspired by the Motion Picture,tt0277296,Album
42f561a3-ad79-3a75-b754-198936a404ca,My Best Friend’s Wedding: Music From the Motion Picture,tt0119738,Album
d23009d1-dcad-3658-88ca-36b40def6804,立体忍者活劇 天誅,tt0262821,Album
2383f95d-3452-31e9-83c9-c86b12edc7f1,The Hours,tt0274558,Album
c2577fa0-f36f-3ec6-965b-ea7ff3ecc3be,Babalu Music! I Love Lucy's Greatest Hits,tt5168674,Album
4e2b8ada-7e9a-37cb-9e29-fa0a4b44b446,Crusade,tt0149437,Album
6cca554a-bf59-3ddd-bf4d-32849a9be83f,No Sun in Venice,tt0050929,Album
8abcbd38-1cfc-33fd-aa08-eda3e033b190,Phantom of the Paradise,tt0071994,Album
2e3aa599-080a-3aed-9978-2ef372a016eb,The Fast and the Furious,tt0232500,Album
95506b39-c7c4-3e0a-b9b4-92300c5b0c65,Cocktail,tt0094889,Album
5d85e057-8931-3cd8-b45c-c3b72086eb3a,Midnight in the Garden of Good and Evil,tt0119668,Album
7af32b56-8639-3e62-8023-17c0b6106d8b,Rollerball: Music From the Motion Picture,tt0246894,Album
0f0069c9-2bb4-3b9b-9507-156b7d2e7dbc,Psycho: Music From and Inspired by the Motion Picture,tt0155975,Album
76c2fa66-7d5f-3110-afb2-6e9b9a2b5689,Casablanca,tt0034583,Album
57782e7b-17df-3094-87ab-151f50cb1b57,Blade: Original Motion Picture Score,tt0120611,Album
d75f49b2-752a-3c95-a0e8-2fd6dc97dace,The End of the Affair,tt0172396,Album
20d18c32-a163-3bc1-bfa3-38ce779b266e,The Name of the Rose,tt0091605,Album
02f8852a-51d4-33d4-9f9c-3e6b33e2719b,"Star Wars, Episode II: Attack of the Clones",tt0121765,Album
684ebdca-ae9f-3ba2-a966-1c28fb1ffbdf,Star Trek: Generations,tt0111280,Album
c7b5d07d-7457-386f-b111-ec7e5ee09382,TwentyFourSeven,tt0120391,Album
deb9a559-b685-375e-9a17-996132af5122,Panic Room,tt0258000,Album
34744af3-aa79-35ba-90bb-9dbcba81d30d,Dragonheart: Original Motion Picture Soundtrack,tt0116136,Album
2f4b2e42-cca4-3a1d-b366-e2b22f06d166,Bilitis,tt0075753,Album
3f5495b7-70f8-3c02-96ec-4a1bdaf2ca02,La vita è bella,tt0118799,Album
8fb7f828-1d76-32f3-a87c-186ab0475cb0,Crossroads: Original Motion Picture Soundtrack,tt0090888,Album
